comparison_mode,comparison_label,player_id,player_name,post_matches,post_rounds,post_damage,post_team_damage,post_team_damage_per_round,post_team_damage_per_match,post_team_damage_pct_soldier_damage,pre_matches,pre_rounds,pre_damage,pre_team_damage,pre_team_damage_per_round,pre_team_damage_per_match,pre_team_damage_pct_soldier_damage,matches_pct_change,rounds_pct_change,damage_pct_change,team_damage_pct_change,team_damage_per_round_pct_change,team_damage_per_match_pct_change,team_damage_pct_soldier_damage_pct_change
equal_time,Equal Time,STEAM_0:0:36944510,srm,0,0,0,0,0,0,0,6,6,40125,5441,906.8333333333334,906.8333333333334,13.5601246105919,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.00000000000001
equal_time,Equal Time,STEAM_0:0:174273074,i forgot about it doe,0,0,0,0,0,0,0,6,6,52458,5200,866.6666666666666,866.6666666666666,9.912692058408632,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:1:5107,{GTO}Nomad,4,4,28227,4656,1164.0,1164.0,16.49484536082474,1,1,3512,522,522.0,522.0,14.863325740318906,300.0,300.0,703.7300683371299,791.9540229885057,122.98850574712644,122.98850574712644,10.976813998499022
equal_time,Equal Time,STEAM_0:0:1452755,manu,1,1,8694,1661,1661.0,1661.0,19.105129974695192,2,2,13142,3427,1713.5,1713.5,26.076700654390503,-50.0,-50.0,-33.845685588190534,-51.531952144733005,-3.0639042894660053,-3.0639042894660053,-26.73486485922258
equal_time,Equal Time,STEAM_0:0:98260,ricky,3,3,20907,3898,1299.3333333333333,1299.3333333333333,18.644473142966472,1,1,10878,1112,1112.0,1112.0,10.222467365324508,200.0,200.0,92.19525648097077,250.53956834532374,16.846522781774574,16.846522781774574,82.38721119531411
equal_time,Equal Time,STEAM_0:1:476754,m3d^,3,3,18960,3800,1266.6666666666667,1266.6666666666667,20.042194092827003,1,1,7021,1208,1208.0,1208.0,17.205526278307932,200.0,200.0,170.0470018515881,214.56953642384107,4.856512141280359,4.856512141280359,16.486957554419206
equal_time,Equal Time,STEAM_0:1:54513044,theycallme-j,5,5,25220,4587,917.4,917.4,18.187946074544012,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:104399409,coca!.ar,3,3,20287,4506,1502.0,1502.0,22.211268299896485,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:144175,jagz (reloaded),5,5,35648,4452,890.4,890.4,12.488779174147217,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:5382099,lat,2,2,17235,1429,714.5,714.5,8.291267769074558,4,4,36009,2903,725.75,725.75,8.061873420533756,-50.0,-50.0,-52.13696575856036,-50.77506028246641,-1.550120564932828,-1.550120564932828,2.84542235501404
equal_time,Equal Time,STEAM_0:1:16295419,are.nz.i,0,0,0,0,0,0,0,2,2,16044,4012,2006.0,2006.0,25.006232859636,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:1:10843944,M C o Z,1,1,6298,684,684.0,684.0,10.860590663702762,3,3,18197,3300,1100.0,1100.0,18.134857394075947,-66.66666666666667,-66.66666666666667,-65.38989943397263,-79.27272727272727,-37.81818181818182,-37.81818181818182,-40.11207020987904
equal_time,Equal Time,STEAM_0:0:645065,|BC| Cool_dude69,0,0,0,0,0,0,0,2,2,16178,3957,1978.5,1978.5,24.45914204475213,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:76483,|BC| EDEdDNEdDYFaN,3,3,26689,3756,1252.0,1252.0,14.073213683540036,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:45567960,flat stanley,0,0,0,0,0,0,0,5,5,29713,3703,740.6,740.6,12.462558476087908,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:1:512678151,sandro,4,4,24456,3602,900.5,900.5,14.728491985606803,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:59994,-FOOC- jamie,3,3,17554,3596,1198.6666666666667,1198.6666666666667,20.485359462230832,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:52048434,Danimal,2,2,13752,1898,949.0,949.0,13.801628853984875,2,2,12545,1626,813.0,813.0,12.96133917895576,0.0,0.0,9.621363092865684,16.728167281672818,16.728167281672818,16.728167281672818,6.483046724009997
equal_time,Equal Time,STEAM_0:1:16295419,arenzi,2,2,15434,3282,1641.0,1641.0,21.26474018400933,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:125453,the Paper,3,3,18341,3166,1055.3333333333333,1055.3333333333333,17.26187230794395,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:481409,rQ.MILOS,1,2,10537,2916,1458.0,2916.0,27.67391098035494,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:928287,rQ.Purple Goose,1,2,11831,2895,1447.5,2895.0,24.469613726650326,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:645065,|FoE| u|tra$nip3r-AA-,2,2,8873,2842,1421.0,1421.0,32.02975318381607,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:8415345,chad,0,0,0,0,0,0,0,3,3,24022,2710,903.3333333333334,903.3333333333334,11.281325451669304,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:7896233,smile,0,0,0,0,0,0,0,2,2,10952,2652,1326.0,1326.0,24.214755295836376,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:1:1774174,[220] eZnorb&#x60;,2,2,13531,2597,1298.5,1298.5,19.192964304190376,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:69020,rk,1,1,9551,903,903.0,903.0,9.454507381426028,1,1,8953,1561,1561.0,1561.0,17.43549648162627,0.0,0.0,6.679325365799174,-42.152466367713004,-42.152466367713004,-42.152466367713004,-45.77437246258345
equal_time,Equal Time,STEAM_0:0:455990175,kacchan,0,0,0,0,0,0,0,2,2,16244,2404,1202.0,1202.0,14.799310514651564,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-99.99999999999999
equal_time,Equal Time,STEAM_0:1:3569972,MaJoR,2,2,12839,2208,1104.0,1104.0,17.19760105927253,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:104399409,coca,0,0,0,0,0,0,0,2,2,11636,2050,1025.0,1025.0,17.6177380543142,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:11458044,cole,0,0,0,0,0,0,0,1,1,10358,1911,1911.0,1911.0,18.44950762695501,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:108427761,Hewber,1,1,6462,1198,1198.0,1198.0,18.539151965335808,1,1,6842,676,676.0,676.0,9.880152002338498,0.0,0.0,-5.553931598947676,77.2189349112426,77.2189349112426,77.2189349112426,87.64035169649053
equal_time,Equal Time,STEAM_0:1:512155470,Lowla! (she/her),1,1,3741,1568,1568.0,1568.0,41.91392675755146,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:1889956,relic,0,0,0,0,0,0,0,1,1,8149,1452,1452.0,1452.0,17.818137194747823,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:69474624,bipps,1,1,7792,1428,1428.0,1428.0,18.326488706365502,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:5077420,Nest,0,0,0,0,0,0,0,1,1,5387,1201,1201.0,1201.0,22.29441247447559,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:412602,hero,1,1,7033,1176,1176.0,1176.0,16.721171619508034,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:76483,EDEdDNEdDYFaN -z-,0,0,0,0,0,0,0,1,1,6808,1175,1175.0,1175.0,17.259106933019975,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:840023431,tool Troll,1,1,4279,1056,1056.0,1056.0,24.67866323907455,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:3370,Demonz,1,1,8561,1019,1019.0,1019.0,11.902815091694896,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:67054,[-21-]sincie,0,0,0,0,0,0,0,1,1,5043,967,967.0,967.0,19.17509418996629,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:548471924,Lisa Loeb,0,0,0,0,0,0,0,3,3,11796,846,282.0,282.0,7.171922685656154,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:1:45567960,dullrazor,1,1,4607,788,788.0,788.0,17.10440633818103,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:1:4088478,charlie,1,1,6147,778,778.0,778.0,12.656580445745892,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:144175,ego,0,0,0,0,0,0,0,1,1,5041,587,587.0,587.0,11.644514977187066,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:1:600201012,Military Snake,0,0,0,0,0,0,0,1,1,2059,549,549.0,549.0,26.663428848955803,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:0:1694446,durden duvet,1,1,6780,480,480.0,480.0,7.079646017699115,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:5302,redux,0,0,0,0,0,0,0,1,1,3803,365,365.0,365.0,9.597686037338942,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:1:374021450,omni,1,1,5747,355,355.0,355.0,6.177135896989734,0,0,0,0,0,0,0,,,,,,,
equal_time,Equal Time,STEAM_0:0:125453,-FOOC- the Paper,0,0,0,0,0,0,0,1,1,4737,125,125.0,125.0,2.638800928857927,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
equal_time,Equal Time,STEAM_0:1:212615736,Buck,1,1,0,0,0.0,0.0,,0,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0
equal_time,Equal Time,STEAM_0:1:206377,Hampster w/Radioactive Bananas*,1,1,0,0,0.0,0.0,,0,0,0,0,0,0,0,,,0.0,0.0,0.0,0.0,0.0
equal_time,Equal Time,STEAM_0:0:1743604,twitch.tv/dyybr,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0
equal_match_count,Equal Match Count,STEAM_0:0:18619424,rufi0,33,34,289995,57642,1695.3529411764705,1746.7272727272727,19.876894429214296,24,24,212165,40406,1683.5833333333333,1683.5833333333333,19.04461150519643,37.5,41.666666666666664,36.68371314778592,42.65703113399,0.6990808004635294,3.75056809744728,4.370175384206576
equal_match_count,Equal Match Count,STEAM_0:1:19081858,CurtWild.es,16,16,137283,22853,1428.3125,1428.3125,16.646635053138407,39,39,342614,61949,1588.4358974358975,1588.4358974358975,18.081280975091502,-58.97435897435897,-58.97435897435897,-59.93070919460384,-63.10997756218825,-10.080570307833865,-10.080570307833865,-7.934426349158786
equal_match_count,Equal Match Count,STEAM_0:0:215536322,theycallme-quickdet,24,24,163415,30429,1267.875,1267.875,18.620689655172413,26,26,187980,39305,1511.7307692307693,1511.7307692307693,20.90913927013512,-7.6923076923076925,-7.6923076923076925,-13.067879561655495,-22.582368655387356,-16.13089937666964,-16.13089937666964,-10.944733713794426
equal_match_count,Equal Match Count,STEAM_0:1:8490,[40+]Dospac,20,20,152494,25560,1278.0,1278.0,16.76131519928653,26,26,194832,40455,1555.9615384615386,1555.9615384615386,20.764042867701406,-23.076923076923077,-23.076923076923077,-21.73051654758972,-36.818687430478306,-17.864293659621808,-17.864293659621808,-19.277207689843216
equal_match_count,Equal Match Count,STEAM_0:1:77878,exr8ed-VD,23,24,152074,28254,1177.25,1228.4347826086957,18.5791128003472,19,19,116419,23126,1217.157894736842,1217.157894736842,19.864455114714954,21.05263157894737,26.31578947368421,30.626444137125382,22.174176251837757,-3.2787771339617726,0.926493425431201,-6.4705641657173505
equal_match_count,Equal Match Count,STEAM_0:1:11788346,kix,18,18,155406,22658,1258.7777777777778,1258.7777777777778,14.579874650914379,17,17,142338,25229,1484.0588235294117,1484.0588235294117,17.724711601961527,5.882352941176471,5.882352941176471,9.180963621801627,-10.190653612905782,-15.18006174552212,-15.18006174552212,-17.742669227402953
equal_match_count,Equal Match Count,STEAM_0:0:661896,[A*C*M]Moreno,17,18,147915,23516,1306.4444444444443,1383.2941176470588,15.898319981070209,17,17,142707,20609,1212.2941176470588,1212.2941176470588,14.441477993371032,0.0,5.882352941176471,3.6494355567701655,14.105487893638701,7.766294121769881,14.105487893638703,10.087900894686127
