comparison_mode,comparison_label,min_rounds,player_id,player_name,post_soldier_rounds,post_team_damage_per_round,post_damage_per_round,post_kd,post_kills_per_round,post_deaths_per_round,post_friendly_damage_pct,pre_soldier_rounds,pre_team_damage_per_round,pre_damage_per_round,pre_kd,pre_kills_per_round,pre_deaths_per_round,pre_friendly_damage_pct,soldier_rounds_pct_change,team_damage_per_round_pct_change,damage_per_round_pct_change,kd_pct_change,kills_per_round_pct_change,deaths_per_round_pct_change,friendly_damage_pct_pct_change
equal_time,Equal Time,10,STEAM_0:1:8490,[40+]Dospac,20,1278.0,7624.7,1.1251908396946564,36.85,32.75,14.355195614813484,26,1555.9615384615386,7493.538461538462,1.1699029126213591,37.07692307692308,31.692307692307693,17.193895115327237,-23.076923076923077,-17.864293659621808,1.750328488133359,-3.821861835228535,-0.6120331950207518,3.3373786407766954,-16.50992681689234
equal_time,Equal Time,10,STEAM_0:0:215536322,theycallme-quickdet,24,1267.875,6808.958333333333,1.061712846347607,35.125,33.083333333333336,15.69767441860465,24,1514.875,7273.458333333333,1.2496589358799455,38.166666666666664,30.541666666666668,17.237341172008346,0.0,-16.304975658057597,-6.3862330505319,-15.039790788996072,-7.969432314410474,8.321964529331519,-8.932159188819412
equal_time,Equal Time,10,STEAM_0:1:11788346,kix,18,1258.7777777777778,8633.666666666666,1.2492260061919505,44.833333333333336,35.888888888888886,12.724638332285021,17,1484.0588235294117,8372.823529411764,1.1466227347611202,40.94117647058823,35.705882352941174,15.056067125388651,5.882352941176471,-15.18006174552212,3.1153545317015388,8.948302551510627,9.506704980842928,0.5125388980413674,-15.4849787377223
equal_time,Equal Time,10,STEAM_0:1:131282,light,15,788.2666666666667,6373.733333333334,0.8536036036036037,25.266666666666666,29.6,11.006236619193894,10,1000.6,6971.7,0.9207920792079208,27.9,30.3,12.550957691005106,50.0,-21.220600972749686,-8.577056767598524,-7.29681294197423,-9.438470728793307,-2.310231023102308,-12.307595243654331
equal_time,Equal Time,10,STEAM_0:1:19081858,CurtWild.es,16,1428.3125,8580.1875,1.6436781609195403,44.6875,27.1875,14.270994654543637,37,1609.7297297297298,8689.324324324325,1.4866071428571428,45.0,30.27027027027027,15.62987941689738,-56.75675675675676,-11.270042813969111,-1.2559874652027267,10.56573815194506,-0.6944444444444444,-10.184151785714286,-8.694147447386314
equal_time,Equal Time,10,STEAM_0:1:68678,dexterity,12,1301.75,7015.833333333333,1.074935400516796,34.666666666666664,32.25,15.650579595435373,13,1359.076923076923,7802.307692307692,1.0780287474332648,40.38461538461539,37.46153846153846,14.834841894910074,-7.6923076923076925,-4.218077880914649,-10.080022347103098,-0.28694475206101966,-14.15873015873017,-13.911704312114985,5.498796052590107
equal_time,Equal Time,10,STEAM_0:1:77878,exr8ed-VD,24,1177.25,6336.416666666667,0.9523121387283237,27.458333333333332,28.833333333333332,15.668115877733907,19,1217.157894736842,6127.315789473684,1.0508130081300813,27.210526315789473,25.894736842105264,16.57243183202551,26.31578947368421,-3.2787771339617726,3.4126016085576008,-9.373777126821036,0.9107027724048998,11.348238482384817,-5.456748674289628
equal_time,Equal Time,10,STEAM_0:0:18619424,rufi0,34,1695.3529411764705,8529.264705882353,1.2360992301112061,42.5,34.38235294117647,16.581088894450247,24,1683.5833333333333,8840.208333333334,1.4433833560709413,44.083333333333336,30.541666666666668,15.997877824453322,41.666666666666664,0.6990808004635294,-3.5173789545040597,-14.360989066964635,-3.5916824196597403,12.575234732364976,3.645552718907913
equal_time,Equal Time,10,STEAM_0:0:661896,[A*C*M]Moreno,18,1306.4444444444443,8217.5,1.2634228187919463,41.833333333333336,33.111111111111114,13.717472335808576,14,1183.4285714285713,8516.285714285714,1.4574209245742094,42.785714285714285,29.357142857142858,12.20065392205956,28.571428571428573,10.394870969472612,-3.50840406615895,-13.311055338315546,-2.2259321090706656,12.787239794539072,12.432271445766622
equal_match_count,Equal Match Count,5,STEAM_0:1:1752496,AUTHENTIC,5,1748.0,8868.0,1.3726708074534162,44.2,32.2,16.465712132629992,5,2740.8,9846.6,1.993006993006993,57.0,28.6,21.77415510748844,0.0,-36.22300058377117,-9.938455913716412,-31.125640187425077,-22.456140350877188,12.58741258741259,-24.379558925034015
